generation,N_shifts,logPrior,logLik,eventRate,acceptRate
191500,0,0.743561,-798.9,0.122088,0.322
192000,0,-0.0483016,-797.383,0.550973,0.3102
192500,0,-0.182307,-797.78,0.659399,0.338
193000,0,-1.59104,-799.844,2.21536,0.315
193500,0,0.162377,-798.282,0.0931458,0.306
194000,0,-0.269005,-798.347,0.325807,0.308
194500,0,-0.772498,-800.086,0.451904,0.368
195000,0,-2.53924,-801.038,2.29568,0.354
195500,0,-1.47921,-802.444,1.01162,0.338
196000,0,-0.317763,-798.34,0.709217,0.313429
196500,0,0.339867,-799.222,0.0682708,0.298
197000,0,-0.0793139,-798.778,0.462692,0.307
197500,0,0.0341399,-797.977,0.282192,0.3
198000,0,-0.0213027,-798.568,0.168427,0.313333
198500,0,-1.14791,-798.765,1.13286,0.302
199000,0,-2.2298,-804.248,2.2189,0.297
199500,0,0.261182,-798.041,0.136697,0.282
200000,0,-0.900795,-799.857,0.874515,0.3
200500,0,-0.133704,-799.174,0.5303,0.302
201000,0,0.116816,-797.329,0.451206,0.296
201500,0,0.207272,-798.552,0.197407,0.318
202000,0,-0.786979,-798.037,0.837741,0.325
202500,0,-0.610254,-798.468,0.691532,0.342
203000,0,-0.731078,-799.83,0.79827,0.35
203500,0,-0.769636,-799.64,0.55627,0.32
204000,0,-0.530418,-800.489,0.430975,0.321
204500,0,-1.50068,-802.822,0.779018,0.28
205000,0,-1.67622,-802.792,0.885085,0.291
205500,0,-0.852324,-797.813,1.10317,0.31
206000,0,-1.14133,-798.484,1.32694,0.3178
206500,0,-0.303871,-798.281,0.681388,0.288
207000,0,-0.247201,-798.399,0.612537,0.31532
207500,0,-0.164395,-801.206,0.132466,0.298
208000,0,-0.587543,-799.008,0.636321,0.309
208500,0,0.143442,-797.489,0.137381,0.306
209000,0,0.111777,-797.259,0.296816,0.289
209500,0,0.119905,-799.62,0.183521,0.376
210000,0,0.238995,-797.23,0.21411,0.3105
210500,0,-0.640537,-799.353,1.17337,0.324
211000,0,0.215437,-798.736,0.377777,0.319
211500,0,0.199396,-798.169,0.403871,0.338
212000,0,0.311448,-797.763,0.0663299,0.3224
212500,0,0.584386,-798.274,0.00334022,0.332
213000,0,0.546735,-799.655,0.11418,0.317875
213500,0,-0.247211,-797.761,0.753259,0.284
214000,0,0.108156,-797.928,0.466354,0.301
214500,0,-0.235283,-798.816,0.49093,0.34
215000,0,0.225638,-797.819,0.159873,0.302
215500,0,0.0576896,-798.459,0.0985929,0.322
216000,0,0.192533,-798.463,0.0978962,0.31575
216500,0,-0.342682,-797.189,0.835185,0.3
217000,0,-0.727448,-799.83,1.03511,0.2945
217500,0,-0.672257,-798.001,0.778782,0.358
218000,0,-0.75073,-798.024,1.13096,0.312857
218500,1,-1.12637,-797.65,0.213402,0.318
219000,0,0.29952,-797.789,0.0595285,0.3158
219500,0,0.0166958,-798.203,0.360658,0.304
220000,0,0.398637,-797.181,0.0192869,0.319667
220500,0,0.289518,-797.949,0.126703,0.31
221000,0,0.369546,-798.765,0.00456576,0.3136
221500,0,-0.597471,-797.782,0.982434,0.3
222000,0,-0.0203574,-799.823,0.30308,0.296
222500,0,0.31569,-797.885,0.0827836,0.332
223000,0,-0.875211,-798.896,1.24287,0.3162
223500,0,0.717795,-798.741,0.0263357,0.302
224000,0,0.501742,-798.957,0.261249,0.31525
224500,0,-0.322555,-797.545,0.708515,0.316
225000,0,-0.542961,-799.175,0.829773,0.33
225500,0,0.0218002,-797.803,0.216311,0.272
226000,0,0.126334,-798.047,0.441891,0.286
226500,0,0.0118624,-798.681,0.494767,0.3
227000,0,0.490105,-798.096,0.06609,0.317
227500,0,0.0418915,-800.103,0.284151,0.332
228000,0,-0.526303,-798.763,0.577704,0.302
228500,0,-1.12291,-802.341,0.643102,0.294
229000,0,-0.535981,-798.086,0.778365,0.307
229500,0,0.0731205,-797.534,0.490394,0.268
230000,0,0.0533521,-797.637,0.594315,0.301571
230500,0,-0.193695,-797.377,0.769035,0.28
231000,0,0.613261,-799.846,0.0637316,0.296
231500,0,0.0192722,-797.175,0.488098,0.3
232000,0,-0.0368393,-797.968,0.604079,0.311
232500,0,0.150481,-797.783,0.288197,0.34
233000,0,0.267174,-798.516,0.101574,0.311
233500,0,0.138769,-800.054,0.384861,0.298
234000,0,0.146845,-798.047,0.151664,0.300333
234500,0,-0.994273,-798.717,1.36066,0.31
235000,0,-0.320747,-801.431,0.696335,0.317
235500,0,0.370535,-797.959,0.021953,0.288
236000,0,-0.0282196,-797.689,0.177434,0.293
236500,0,-0.0362533,-797.625,0.361132,0.302
237000,0,-0.6896,-797.413,1.0758,0.302
237500,0,-1.21371,-797.863,1.62715,0.278
238000,0,0.211656,-798.739,0.138428,0.293
238500,0,0.356759,-797.579,0.138085,0.308
239000,0,0.175714,-798.147,0.189213,0.289
239500,0,0.581853,-799.435,0.0763417,0.338
240000,0,-0.818876,-799.328,1.55632,0.34
240500,0,0.357227,-798.257,0.230577,0.312
241000,0,0.273398,-799.617,0.710222,0.305421
241500,0,0.606634,-799.475,0.386386,0.308
242000,0,-0.625375,-801.354,1.31372,0.3075
242500,0,-0.835749,-801.721,1.46117,0.304
243000,0,-0.217028,-798.195,1.07236,0.307
243500,0,0.0687814,-800.481,0.753818,0.34
244000,0,0.731609,-800.069,0.276088,0.334
244500,0,0.917225,-803.25,0.116821,0.344
245000,0,-0.952035,-799.938,1.85281,0.332667
245500,0,-0.649749,-798.012,1.48167,0.294
246000,0,-0.615054,-797.421,1.23775,0.2995
246500,0,0.24043,-797.393,0.305695,0.272
247000,0,-1.38218,-800.212,1.84643,0.295
247500,0,0.193388,-797.691,0.372671,0.302
248000,1,-0.896864,-796.195,0.680928,0.357
248500,0,0.50247,-798.777,0.00140118,0.328
249000,0,0.377854,-797.724,0.0249293,0.31925
249500,0,0.347155,-797.929,0.00406018,0.296
250000,0,-0.690532,-797.737,1.17715,0.29
250500,0,0.126976,-797.677,0.400413,0.316
251000,0,0.0225997,-798.971,0.551464,0.317
251500,0,-0.733706,-797.759,1.12302,0.31
252000,0,0.599199,-799.486,0.000384387,0.3
252500,0,0.688404,-797.998,0.0420828,0.324
253000,0,0.655696,-800.586,0.0267916,0.31
253500,0,0.269511,-798.499,0.225071,0.26
254000,0,-0.0692536,-797.433,0.320194,0.285
254500,0,0.16056,-801.064,0.173927,0.276
255000,1,0.543984,-801.072,0.64639,0.304
255500,0,0.612776,-797.745,0.0846702,0.332
256000,0,-0.161979,-798.407,0.925692,0.305741
256500,0,0.264606,-798.52,0.462706,0.316
257000,0,-0.342082,-798.271,0.681868,0.305958
257500,0,-0.0684836,-798.738,0.196592,0.304
258000,0,-1.41416,-798.626,1.68527,0.316
258500,0,0.0202905,-800.182,0.411426,0.32
259000,0,0.455415,-797.675,0.16654,0.308
259500,0,-2.05975,-800.837,2.65701,0.322
260000,0,0.0592528,-797.932,0.631057,0.30925
260500,0,0.177097,-797.466,0.311271,0.298
261000,0,-0.625258,-798.047,0.746329,0.306
261500,0,-0.660245,-798.874,1.10642,0.296
262000,0,0.497485,-797.573,0.0934999,0.318
262500,0,-0.0746529,-797.544,0.708606,0.32
263000,0,0.430485,-799.468,0.237234,0.31
263500,0,-0.682097,-797.996,1.25996,0.332
264000,0,0.531671,-799.056,0.139905,0.31275
264500,1,-6.22327,-795.823,0.519132,0.442
265000,0,-0.316068,-798.419,0.519296,0.403
265500,0,-0.952813,-798.535,0.94318,0.276
266000,0,-0.0957838,-799.961,0.15257,0.301
266500,0,-0.3821,-800.046,0.539783,0.276
267000,0,-0.203317,-802.454,0.0464869,0.299
267500,0,-0.140395,-799.098,0.206741,0.286
268000,0,-1.04776,-799.335,0.81178,0.312
268500,0,0.173432,-798.112,0.228007,0.324
269000,0,0.665657,-799.502,0.195863,0.315
269500,0,0.0548682,-799.282,0.867278,0.278
270000,0,0.53522,-799.205,0.0710183,0.291
270500,0,0.512282,-799.575,0.180239,0.308
271000,1,0.680139,-798.992,0.715475,0.318
271500,0,0.328033,-797.612,0.441237,0.44
272000,0,0.175582,-797.595,0.594183,0.335
272500,0,-2.23265,-799.26,2.88829,0.332
273000,0,-0.0163734,-799.533,0.370153,0.327
273500,0,-1.01233,-797.431,1.31758,0.342
274000,0,0.392977,-797.299,0.186045,0.344333
274500,0,0.459229,-798.808,0.0267239,0.334
275000,0,-2.40345,-798.531,2.65312,0.319
275500,0,-0.695917,-798.605,1.1839,0.306
276000,0,-0.465828,-797.233,0.85528,0.319952
276500,0,-0.255084,-798.701,1.06429,0.336
