generation,N_shifts,logPrior,logLik,eventRate,acceptRate
9625,0,5.57771,-265.018,0.160867,0.347704
9650,0,5.68198,-265.018,0.0566044,0.347943
9675,0,5.62057,-265.225,0.153579,0.347974
9700,0,5.50759,-265.225,0.266558,0.348005
9725,0,5.25187,-266.462,0.435086,0.347933
9750,0,5.57555,-264.966,0.178021,0.347759
9775,0,5.39823,-264.991,0.360222,0.347688
9800,0,5.08091,-264.991,0.677546,0.347311
9825,0,5.54094,-265.524,0.171608,0.347751
9850,0,5.70401,-265.028,0.0585036,0.347883
9875,0,5.49974,-266.187,0.1937,0.348015
9900,0,5.38387,-265.016,0.355009,0.347945
9925,0,5.49106,-264.963,0.261641,0.347774
9950,0,4.99251,-265.122,0.776564,0.348206
9975,0,5.64751,-265.122,0.121562,0.347835
10000,0,5.45254,-264.801,0.143617,0.344866
10025,0,5.1842,-264.714,0.405795,0.52
10050,0,4.87154,-264.79,0.723928,0.42
10075,0,4.13849,-264.79,1.45698,0.333333
10100,0,5.4018,-264.853,0.197359,0.33
10125,0,4.3745,-265.638,1.25173,0.336
10150,0,4.89858,-265.638,0.727644,0.32
10175,0,4.82381,-264.751,0.769051,0.314286
10200,0,5.03456,-264.751,0.558303,0.305
10225,0,3.81991,-264.771,1.72778,0.293333
10250,0,4.61842,-264.609,0.949873,0.292
10275,0,5.2672,-264.609,0.301099,0.28
10300,0,5.46346,-264.609,0.104833,0.293333
10325,0,5.23135,-265.669,0.277297,0.292308
10350,0,4.83423,-265.688,0.793215,0.288571
10375,0,4.68594,-265.688,0.941505,0.285333
10400,0,5.06144,-265.295,0.555315,0.2975
10425,0,4.99337,-264.668,0.563667,0.301176
10450,0,5.31949,-264.668,0.237544,0.295556
10475,0,5.22561,-265.305,0.295531,0.305263
10500,0,5.30161,-264.804,0.243709,0.31
10525,0,5.21491,-264.804,0.33041,0.318095
10550,0,4.98934,-265.205,0.53571,0.321818
10575,0,3.62467,-265.205,1.90039,0.32
10600,0,4.67161,-265.214,0.853087,0.316667
10625,0,5.40718,-264.608,0.166469,0.3216
10650,0,5.26193,-267.883,0.193983,0.32
10675,0,5.36948,-265.861,0.133341,0.314074
10700,0,5.27344,-264.653,0.310318,0.32
10725,0,5.44751,-264.653,0.136244,0.321379
10750,0,4.9112,-264.88,0.689398,0.324
10775,0,3.77553,-264.88,1.82507,0.327742
10800,0,5.25154,-264.901,0.350104,0.3275
10825,0,3.51014,-264.732,2.04065,0.326061
10850,0,4.18496,-264.739,1.36521,0.323529
10875,0,4.52439,-264.626,1.03909,0.322286
10900,0,5.21738,-264.61,0.357573,0.324444
10925,0,4.80629,-264.61,0.768665,0.327568
10950,0,5.21927,-264.61,0.35569,0.327368
10975,0,4.02015,-266.337,1.62087,0.325128
11000,0,3.14772,-265.538,1.91626,0.343
11025,0,4.60555,-265.538,0.458424,0.342948
11050,0,4.81296,-264.461,0.348217,0.343077
11075,0,4.71309,-264.499,0.417242,0.343476
11100,0,5.04724,-264.499,0.0830861,0.343423
11125,0,4.73325,-264.499,0.39708,0.343101
11150,0,4.59668,-264.44,0.548854,0.34296
11175,0,5.20204,-266.629,0.0509732,0.342908
11200,0,5.20309,-266.629,0.0499233,0.342946
11225,0,4.46808,-265.084,0.616864,0.342717
11250,0,4.54029,-264.447,0.616864,0.342489
11275,0,4.08382,-264.447,1.07334,0.342528
11300,0,4.81658,-264.447,0.340572,0.342832
11325,0,5.15637,-264.918,0.0441763,0.34287
11350,0,5.12201,-264.918,0.0785351,0.342731
11375,0,4.87235,-264.918,0.328196,0.342681
11400,0,5.02421,-264.918,0.176329,0.342719
11425,0,4.68565,-264.918,0.514888,0.342757
11450,0,4.57504,-264.694,0.364586,0.342707
11475,0,4.65409,-264.694,0.28554,0.343007
11500,0,4.70477,-264.587,0.219607,0.343043
11525,0,3.64102,-264.707,1.22995,0.342993
11550,0,4.18953,-264.707,0.681445,0.342857
11575,0,4.32715,-265.421,0.493457,0.342981
11600,0,3.4353,-266.308,1.57796,0.343103
11625,0,4.47546,-265.369,0.50606,0.342796
11650,0,4.76237,-264.891,0.091425,0.342575
11675,0,3.80026,-264.891,1.05354,0.342527
11700,0,4.02434,-264.993,0.821863,0.342564
11725,0,4.62126,-264.899,0.335482,0.342772
11750,0,4.41733,-264.622,0.513068,0.342894
11775,0,4.86988,-264.856,0.0838355,0.342675
11800,0,4.34431,-264.856,0.609405,0.342542
11825,0,4.50893,-265.121,0.328784,0.342664
11850,0,4.41376,-264.866,0.442116,0.342447
11875,0,3.07654,-265.978,1.92705,0.342147
11900,0,4.53489,-264.576,0.356728,0.342185
11925,0,4.51698,-264.632,0.363854,0.34239
11950,0,4.19937,-265.588,0.6129,0.342427
11975,0,4.77318,-264.547,0.13044,0.342463
12000,0,4.81025,-264.594,0.077335,0.3425
12025,0,4.29802,-264.601,0.588099,0.342121
12050,0,4.88589,-267.43,0.153887,0.342075
12075,0,3.90457,-266.486,0.870374,0.341863
12100,0,4.70694,-264.688,0.166279,0.341901
12125,0,2.74623,-264.607,2.18178,0.342103
12150,0,4.58394,-264.607,0.344078,0.342469
12175,0,4.273,-264.607,0.655019,0.342094
12200,0,4.8233,-264.717,0.0465921,0.341885
12225,0,4.6702,-264.639,0.262666,0.341922
12250,0,4.40747,-264.639,0.525394,0.341796
12275,0,4.26784,-264.554,0.630953,0.342077
12300,0,3.66995,-264.841,1.18802,0.341789
12325,0,4.35793,-264.567,0.536074,0.341907
12350,0,3.41333,-265.432,1.4067,0.341862
12375,0,4.75744,-264.981,0.204558,0.34198
12400,0,4.57098,-264.88,0.283752,0.341935
12425,0,4.56016,-264.585,0.363594,0.34165
12450,0,4.63171,-264.585,0.292039,0.341606
12475,0,4.23521,-264.762,0.711014,0.341403
12500,0,4.74133,-264.792,0.120963,0.34144
12525,0,4.696,-266.971,0.333857,0.341317
12550,0,4.40495,-267.958,0.645092,0.341275
12575,0,3.6098,-267.472,1.13201,0.341471
12600,0,4.85608,-267.811,0.191217,0.341508
12625,0,4.89759,-264.559,0.0192385,0.341386
12650,0,4.32458,-265.339,0.655665,0.341344
12675,0,3.98572,-265.343,0.994701,0.341381
12700,0,4.21031,-264.918,0.641378,0.341339
12725,0,4.58616,-264.559,0.310869,0.341454
12750,0,4.72478,-264.559,0.172241,0.341412
12775,0,4.80439,-264.633,0.0763659,0.341683
12800,0,4.82347,-264.633,0.0572873,0.341719
12825,0,4.77407,-264.633,0.106683,0.34152
12850,0,4.64523,-264.633,0.235529,0.341556
12875,0,4.76178,-264.633,0.118975,0.341592
12900,0,3.14342,-264.633,1.73734,0.341628
12925,0,4.61505,-264.619,0.314962,0.341509
12950,0,4.77124,-264.619,0.158776,0.341467
12975,0,4.81201,-264.619,0.117999,0.341272
13000,0,5.10999,-264.539,0.271585,0.333667
13025,0,3.30884,-264.539,2.07273,0.332893
